name	n	mean_probe	sd_probe	median_probe	min_probe	max_probe	NORM_FACT	NF_sd
PTEN_exon11	20	0.938	0.0655	0.9279	0.8171	1.0401	0.9279	0.0655
PTEN_exon12	20	0.951	0.0268	0.9568	0.8849	0.9939	0.9568	0.0268
PTEN_exon13	20	0.9591	0.0546	0.9569	0.8646	1.076	0.9569	0.0546
PTEN_exon14	20	0.8099	0.0448	0.8031	0.7304	0.9142	0.8031	0.0448
PTEN_exon15	20	0.8539	0.0293	0.8584	0.7834	0.8965	0.8584	0.0293
PTEN_exon16	20	1.0004	0.0441	1	0.8902	1.0739	1	0.0441
PTEN_exon17	20	0.6789	0.0449	0.6877	0.6127	0.766	0.6877	0.0449
PTEN_exon18	20	0.8901	0.0499	0.8826	0.8282	0.979	0.8826	0.0499
PTEN_exon19	20	0.7653	0.0389	0.7543	0.7091	0.8323	0.7543	0.0389
PTEN_exon2	20	0.1563	0.0201	0.1545	0.1292	0.2099	0.1545	0.0201
PTEN_exon3	20	0.545	0.0188	0.5452	0.5037	0.5755	0.5452	0.0188
PTEN_exon4	20	0.9927	0.0411	0.9957	0.9122	1.0674	0.9957	0.0411
PTEN_exon5	20	0.8169	0.049	0.8288	0.725	0.908	0.8288	0.049
PTEN_exon6	20	0.9157	0.0548	0.9142	0.818	1.0498	0.9142	0.0548
PTEN_exon7	20	0.6986	0.0812	0.7213	0.5919	0.8297	0.7213	0.0812
PTEN_exon8	20	0.7466	0.0695	0.7605	0.6498	0.8582	0.7605	0.0695
PTEN_exon9	20	1.0558	0.0367	1.0568	0.9832	1.1185	1.0568	0.0367
PTPN11_exon1	20	0.2323	0.0503	0.234	0.1624	0.3098	0.234	0.0503
PTPN11_exon10	20	0.9489	0.051	0.9587	0.8326	1.046	0.9587	0.051
PTPN11_exon11	20	1.0925	0.0519	1.1036	0.9526	1.1958	1.1036	0.0519
PTPN11_exon12	20	1.1591	0.0493	1.1681	1.0449	1.2513	1.1681	0.0493
PTPN11_exon13	20	1.1234	0.0551	1.1244	0.9905	1.2502	1.1244	0.0551
PTPN11_exon14	20	0.9713	0.052	0.9636	0.845	1.1227	0.9636	0.052
PTPN11_exon15	20	1.0014	0.0464	1.0034	0.8731	1.0765	1.0034	0.0464
PTPN11_exon16	20	1.1976	0.0623	1.2019	1.0341	1.3152	1.2019	0.0623
PTPN11_exon17	20	1.208	0.0524	1.2051	1.0682	1.3237	1.2051	0.0524
PTPN11_exon18	20	0.9995	0.0411	0.998	0.8986	1.073	0.998	0.0411
PTPN11_exon19	20	1.0344	0.0533	1.044	0.8974	1.1217	1.044	0.0533
PTPN11_exon2	20	1.0453	0.0552	1.055	0.9288	1.1272	1.055	0.0552
PTPN11_exon20	20	0.9057	0.0483	0.9063	0.797	1.0178	0.9063	0.0483
PTPN11_exon3	20	0.9412	0.0475	0.9368	0.8433	1.0355	0.9368	0.0475
PTPN11_exon4	20	1.0087	0.0544	1.0112	0.8928	1.0893	1.0112	0.0544
PTPN11_exon5	20	0.9965	0.051	0.9971	0.8993	1.0766	0.9971	0.051
PTPN11_exon6	20	0.73	0.0322	0.7273	0.6461	0.7817	0.7273	0.0322
PTPN11_exon7	20	0.9403	0.0509	0.9493	0.8041	1.0412	0.9493	0.0509
PTPN11_exon8	20	0.9425	0.0347	0.9435	0.8613	0.985	0.9435	0.0347
PTPN11_exon9	20	0.6133	0.048	0.608	0.5425	0.7624	0.608	0.048
RASA2_exon1	20	0.1266	0.0288	0.1315	0.0773	0.18	0.1315	0.0288
RASA2_exon10	20	0.7303	0.0455	0.7261	0.6666	0.8551	0.7261	0.0455
RASA2_exon11	20	0.9606	0.0447	0.9582	0.9047	1.1226	0.9582	0.0447
RASA2_exon12	20	1.0338	0.0546	1.0414	0.9347	1.1965	1.0414	0.0546
RASA2_exon13	20	0.8594	0.0526	0.8518	0.7985	1.0517	0.8518	0.0526
RASA2_exon14	20	0.789	0.0609	0.7897	0.6993	0.9569	0.7897	0.0609
RASA2_exon15	20	0.7765	0.0548	0.7763	0.6554	0.9237	0.7763	0.0548
RASA2_exon16	20	1.1769	0.059	1.1633	1.0862	1.3623	1.1633	0.059
RASA2_exon17	20	0.8777	0.0437	0.8735	0.8243	1.0129	0.8735	0.0437
RASA2_exon18	20	0.9827	0.0442	0.9817	0.9152	1.1063	0.9817	0.0442
RASA2_exon19	20	0.9922	0.0379	0.9797	0.9304	1.0964	0.9797	0.0379
RASA2_exon2	20	1.0014	0.0748	0.9846	0.8845	1.1911	0.9846	0.0748
RASA2_exon20	20	0.9853	0.0417	0.9867	0.9244	1.1216	0.9867	0.0417
RASA2_exon21	20	0.9939	0.0485	0.9827	0.9401	1.1557	0.9827	0.0485
RASA2_exon22	20	1.0341	0.0629	1.0121	0.9599	1.249	1.0121	0.0629
RASA2_exon23	20	1.0652	0.0597	1.0613	0.9571	1.2384	1.0613	0.0597
RASA2_exon24	20	1.1044	0.0516	1.085	1.0487	1.2502	1.085	0.0516
RASA2_exon25	20	0.8625	0.0601	0.8439	0.7819	1.0305	0.8439	0.0601
RASA2_exon3	20	0.6704	0.0577	0.6555	0.5904	0.7975	0.6555	0.0577
RASA2_exon4	20	0.9895	0.0586	0.9863	0.9006	1.1324	0.9863	0.0586
RASA2_exon5	20	0.9781	0.05	0.9715	0.9182	1.1158	0.9715	0.05
RASA2_exon6	20	0.6413	0.0413	0.6381	0.5806	0.7313	0.6381	0.0413
RASA2_exon7	20	0.913	0.0516	0.9018	0.8348	1.0485	0.9018	0.0516
RASA2_exon8	20	0.9442	0.0517	0.9443	0.8577	1.0652	0.9443	0.0517
RASA2_exon9	20	1.041	0.0425	1.0305	0.97	1.1387	1.0305	0.0425
RB1_exon1	20	0.0938	0.0248	0.0944	0.0602	0.135	0.0944	0.0248
RB1_exon10	20	0.9184	0.0498	0.9115	0.8216	1.0336	0.9115	0.0498
RB1_exon11	20	0.9915	0.0554	0.9904	0.8829	1.087	0.9904	0.0554
RB1_exon12	20	0.8512	0.0437	0.8515	0.7689	0.9373	0.8515	0.0437
RB1_exon13	20	1.1001	0.0488	1.1101	0.9797	1.1822	1.1101	0.0488
RB1_exon14	20	0.6229	0.061	0.6189	0.545	0.7232	0.6189	0.061
RB1_exon15	20	0.4628	0.0387	0.4716	0.38	0.5266	0.4716	0.0387
RB1_exon16	20	0.9336	0.0478	0.9337	0.8392	1.0185	0.9337	0.0478
RB1_exon17	20	1.0188	0.0553	1.0285	0.8725	1.099	1.0285	0.0553
RB1_exon18	20	1.0078	0.047	1.0159	0.8959	1.1373	1.0159	0.047
RB1_exon19	20	0.838	0.0461	0.8473	0.7212	0.9225	0.8473	0.0461
RB1_exon2	20	0.9074	0.044	0.8961	0.8251	1.0232	0.8961	0.044
RB1_exon20	20	0.8161	0.0287	0.8129	0.7552	0.875	0.8129	0.0287
RB1_exon21	20	1.0955	0.0529	1.1105	0.9647	1.162	1.1105	0.0529
RB1_exon22	20	0.8848	0.0379	0.8868	0.7995	0.9624	0.8868	0.0379
RB1_exon23	20	0.9156	0.0515	0.9118	0.7723	0.9977	0.9118	0.0515
RB1_exon24	20	0.9473	0.0562	0.9442	0.8261	1.0445	0.9442	0.0562
RB1_exon25	20	1.1825	0.0688	1.2077	1.005	1.288	1.2077	0.0688
RB1_exon3	20	0.9696	0.0468	0.9572	0.8916	1.0537	0.9572	0.0468
RB1_exon4	20	0.8871	0.0388	0.8863	0.8126	0.9676	0.8863	0.0388
RB1_exon5	20	0.8237	0.0488	0.8203	0.7366	0.9273	0.8203	0.0488
RB1_exon6	20	0.7282	0.0421	0.7251	0.6676	0.7937	0.7251	0.0421
RB1_exon7	20	1.0547	0.0454	1.0611	0.9475	1.1332	1.0611	0.0454
RB1_exon8	20	0.8969	0.0605	0.9157	0.7901	0.9909	0.9157	0.0605
RB1_exon9	20	0.8721	0.0471	0.869	0.7898	0.9555	0.869	0.0471
RBX1_exon1	20	0.8209	0.045	0.8116	0.737	0.9267	0.8116	0.045
RBX1_exon2	20	1.4677	0.0625	1.4717	1.2788	1.5654	1.4717	0.0625
RBX1_exon3	20	1.4341	0.0587	1.4356	1.2788	1.5479	1.4356	0.0587
RBX1_exon4	20	1.1495	0.0316	1.1527	1.0911	1.2001	1.1527	0.0316
RBX1_exon5	20	0.9054	0.0401	0.9087	0.8356	0.9927	0.9087	0.0401
RBX1_exon6	20	1.2275	0.0463	1.2316	1.1607	1.3578	1.2316	0.0463
RPL10_exon1	20	0.8809	0.2728	0.6938	0.6377	1.3639	0.6938	0.2728
RPL10_exon2	20	0.8207	0.2539	0.6536	0.5493	1.1894	0.6536	0.2539
RPL10_exon3	20	1.0941	0.3366	0.8663	0.7678	1.5783	0.8663	0.3366
RPL10_exon4	20	0.8694	0.2852	0.6751	0.6073	1.2995	0.6751	0.2852
RPL10_exon5	20	0.3828	0.1283	0.3086	0.2525	0.5723	0.3086	0.1283
RPL10_exon6	20	0.6606	0.2108	0.523	0.4642	0.9711	0.523	0.2108
RPL10_exon7	20	0.9548	0.2792	0.7637	0.6859	1.3757	0.7637	0.2792
RPL10_exon8	20	1.0252	0.3243	0.7983	0.7161	1.4782	0.7983	0.3243
RPL10_exon9	20	0.7431	0.2443	0.5846	0.4939	1.0789	0.5846	0.2443
RPL5_exon1	20	1.0747	0.0516	1.0737	1.0144	1.2308	1.0737	0.0516
RPL5_exon10	20	0.7109	0.0407	0.6966	0.6702	0.844	0.6966	0.0407
RPL5_exon11	20	0.9569	0.0305	0.9606	0.8816	1.0023	0.9606	0.0305
